CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_UNKNOWN,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
635cb812a3b700079e0f9b577109f7e7264dd8cfc180f33320cd7fa907dfb2ed508cb440fe909976c94fccbad561c8dcb985c20d21ae1153c90834accce23636,,04/28/2017 09:00:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),6,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",04/30/2017 03:35:00 PM,IMPROPER LANE USAGE,NOT APPLICABLE,624,N,MICHIGAN AVE,1834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,21,6,4,41.8932932637,-87.6243583939,POINT (-87.624358393934 41.893293263724)
74b29115899396545aa8641755aff934fb5ca193ed742b8244bc25c8262b24b9f30343c54cc09b7005efb98d5e15eab10e06ff84063eb25e86fbc981fdc2b474,,04/28/2017 04:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/28/2017 04:34:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,3000,W,MARQUETTE RD,831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,16,6,4,41.7718537002,-87.6981578935,POINT (-87.698157893495 41.771853700154)
6a417f1000b70091d86cf694fb7d3b8c2287d2c46d725da7fc074b249e2c3452c2d221ea4710af5a90bca138902c9921b283c3b55a6efc0cff06f0019228388e,Y,04/27/2017 12:00:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",04/27/2017 04:25:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,UNABLE TO DETERMINE,6200,S,TRIPP AVE,813,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,12,5,4,41.7803123144,-87.7290573892,POINT (-87.729057389232 41.780312314404)
27d2e98df1e8f0924f2afb06dc9990c2911a1f0a4e4d9ef1ea2ce16fa88f95f407cc9c05be555d65c5c510ea2180ff6919c91cbf9b7008a4ca79200b8b8e6f0e,,04/18/2017 07:55:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/18/2017 09:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1423,W,BRYN MAWR AVE,2013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,7,3,4,41.9834281892,-87.6658653729,POINT (-87.665865372922 41.983428189179)
53c2832b138ca59f556f3de73616de4f894c9e4a0e294d5e0af5b700aab4d816b873158d3834f702cf61309e3fbd34551f77d0dad6289fa27a3e2b95cebb8689,,04/17/2017 04:45:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/18/2017 03:02:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,1465,E,47TH DR,222,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,16,2,4,41.8102620608,-87.590218705,POINT (-87.59021870496 41.810262060842)
372499aca1950cbc3c16bed27cbaa7bdd7518dfd97edb2385441d801f541502332686b700c288200a23d2974c3ed8c5d4e74a66deff63e1cf9e36d62ca845996,,04/12/2017 04:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,04/12/2017 04:52:00 PM,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,2646,W,DEVON AVE,2412,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,16,4,4,41.9977219015,-87.6966411029,POINT (-87.69664110287 41.997721901477)
c5d04fa726b6c64b297e87afb31bcc9809b15937afa31f1ee1dd750c6ba41ebbdf353e8caa55d949d316c88ace79cdf5909db7007693379b10bcc8708b9624dc,,04/07/2017 02:58:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,3,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",04/07/2017 02:59:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7118,S,STONY ISLAND AVE,324,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,4,14,6,4,41.7654118433,-87.5864574418,POINT (-87.586457441799 41.765411843336)
8c1028262291eecb84cd1a63d23f33d0339c44f9086f8e41ddd29e313fd5f1c8a835616a075b700156b4ad63e027799a1aa0ef37232607852815d0124de3572e,,04/06/2017 06:40:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",04/06/2017 07:31:00 PM,IMPROPER OVERTAKING/PASSING,FAILING TO YIELD RIGHT-OF-WAY,3211,N,MONTICELLO AVE,1732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,18,5,4,41.9395748716,-87.7184891004,POINT (-87.718489100446 41.939574871596)
9a3c14d93322d90b70f9fa0c529f67d6930a00921b4236640dfacd7e3b700adb3cbd6db7fc04525ef644b3a9942cde2abdf3294eaeeac809240d1b7e23558f92,,04/03/2017 10:07:00 PM,15,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",SIDESWIPE OPPOSITE DIRECTION,ALLEY,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",04/03/2017 10:10:00 PM,EXCEEDING AUTHORIZED SPEED LIMIT,FAILING TO YIELD RIGHT-OF-WAY,5304,W,MADISON ST,1522,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,2,0,0,1,22,2,4,41.8804448153,-87.7579089081,POINT (-87.757908908134 41.88044481533)
14e82fb7005bb260a19ff687747bcd8bd35e7fda4b7724c710e515c6bdda749592a438a4990f3f7e54c3b4f44bae1f8f82766b218b574cfceb59752dd0794db4,,04/02/2017 08:25:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,CENTER TURN LANE,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",04/02/2017 08:40:00 PM,TURNING RIGHT ON RED,FAILING TO YIELD RIGHT-OF-WAY,3357,W,PETERSON AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,20,1,4,41.9902146758,-87.7138360773,POINT (-87.713836077318 41.990214675792)
a6f3535665ae20abe14c68a08bbdf8ecc049f7d380b7000ca2468e959124dbfbd698e2d6fcc86d9122eea19ce95b0711978d6cd2c66e04ebe7065f7a3a23868c,,03/27/2017 06:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/29/2017 01:15:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,30,W,71ST ST,731,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,18,2,3,41.7655551115,-87.6260694124,POINT (-87.626069412359 41.765555111514)
822f68e751f64dd63fd3a6df448cf47db700bbdae33d3d226e372393999ddc968e9e5f3107c569f520870c0da8da85ba13586906238e22905937a8c8b75e3aed,,03/26/2017 07:30:00 PM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/26/2017 07:45:00 PM,IMPROPER BACKING,UNABLE TO DETERMINE,737,E,93RD ST,633,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,19,1,3,41.7255819067,-87.6055291127,POINT (-87.605529112668 41.725581906677)
c197dd2ac9f83bfb9fb1434371fc8a4c56c908349d61615e04ebbb2b0a137ed84550d0d4f4947a61d9b70010bb2e18be107dd06bedb48eae190cab52b548916f,,03/23/2017 05:00:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,03/25/2017 08:20:00 PM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,400,E,82ND ST,631,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,17,5,3,41.7457480394,-87.6147895377,POINT (-87.614789537711 41.745748039443)
b1152c0d635b16573d71412d67080a5850ec3341d44cf1e020f24be2f2d033170179c1a071b70066f2c79524bef3ffdf7236e195126ecb9544fae15ab7094dd5,,03/20/2017 05:10:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/20/2017 05:51:00 PM,NOT APPLICABLE,NOT APPLICABLE,6300,S,CENTRAL AVE,812,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,17,2,3,41.7780045905,-87.7618593547,POINT (-87.761859354734 41.778004590539)
550ea8ad8d8abcbe42ab2769672d763a90e280b700de0d24f16d246e9c856fa329c0130ca95f27a54cf92181f2cd86189c6f151828c9f510e81d4249edb7214c,,03/17/2017 04:45:00 PM,0,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,Y,,"OVER $1,500",03/17/2017 05:15:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",5400,S,PULASKI RD,815,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,16,6,3,41.7949574448,-87.723356565,POINT (-87.723356564996 41.794957444828)
65485a2ff60b87d803f6b92bc0e572ebd84f975db7002a4726b8de43a3fdde6ae6a59a0fd5fc426b175e703eb3bcb4ab198d8f7b056a710bf7649b201d36b47d,,03/13/2017 04:05:00 PM,30,NO CONTROLS,NO CONTROLS,SNOW,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/13/2017 04:45:00 PM,WEATHER,EXCEEDING SAFE SPEED FOR CONDITIONS,600,N,ORLEANS ST,1831,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,16,2,3,41.8924106658,-87.63720268,POINT (-87.637202679986 41.892410665824)
447b3090725ddbf34a3cb43a6ab025ddb700c379898a0394028eb89f5b42910227aebcd2cef2bec4a4732c1e16ffd101d81da94f54a756ab74ea6cf42799c25d,,03/13/2017 02:30:00 PM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",03/13/2017 05:35:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,8300,S,WASHTENAW AVE,835,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,14,2,3,41.7426772403,-87.6899831946,POINT (-87.68998319459 41.742677240257)
b86aa60cac6d4551b5e159c12f30597518b7ff35c6d4d27dd762615c77c77bb24344d81610d79adaa5c335b1403b70002d02958eced1c420cf1e7cff1d82bd8a,,03/13/2017 01:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,SNOW,DAYLIGHT,REAR END,ONE-WAY,3,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,03/13/2017 01:44:00 PM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,8702,S,LAFAYETTE AVE,634,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,13,2,3,41.7361008861,-87.6255857771,POINT (-87.62558577707 41.736100886122)
cf4ea18a54ab6dcc9ea9e3b7cc89e6de2f32b84d64c0f047b7003a59c9ba48f4681524d5c3c1fe8bb0006d831b7b37b14d7a0780fd359169bc08228d771802b4,,03/10/2017 02:15:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",03/10/2017 03:25:00 PM,FAILING TO YIELD RIGHT-OF-WAY,DISTRACTION - FROM INSIDE VEHICLE,2600,N,WESTERN AVE,1411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,5,14,6,3,41.9286697899,-87.6879222355,POINT (-87.687922235539 41.92866978991)
66609891d3393dc12e5ba66bab97ac5db7ca2024fd88d21c5417362f91e99ddf1a78c4fd130e9e0752b70085b29f529386babee162056b4b075d4cfe74f1ae84,,03/10/2017 11:00:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/10/2017 11:40:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,2152,W,FOSTER AVE,2012,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,11,6,3,41.9760756723,-87.6839439711,POINT (-87.683943971065 41.976075672325)
7371d129eb0435e5a2cfcd9848df654343d0cbf96d97b4efead646fbc6054ad7894adada7b86a81160f5c276fb700c458330d3d249f1749d79fad682d815caa3,,03/06/2017 09:25:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),5,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,Y,Y,"OVER $1,500",03/06/2017 10:00:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,4439,W,GRAND AVE,2533,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,2,9,2,3,41.9104780058,-87.7376252681,POINT (-87.737625268109 41.910478005783)
93240520c45554a9b419a430070710388ce29fdc61428b82e2afcac51d9a8e0f45baca80c3d5815abb700dee59d0bb7f133a9dce5c8363f7805c017010bf13cd,,03/02/2017 05:24:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DUSK,REAR END,ONE-WAY,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",03/02/2017 05:25:00 PM,FAILING TO REDUCE SPEED TO AVOID CRASH,UNABLE TO DETERMINE,7323,S,LOWE AVE,732,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,17,5,3,41.7609101914,-87.6405012663,POINT (-87.640501266257 41.760910191436)
ebba8be6b32b7bd859900d13443af25e3d4595c092f170a086da4f14cb7001314a9a1f9c51edc1ee9fadac6979409f54e9ca7755f38a2ddd9ea78a55dcbbb492,,03/01/2017 11:04:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,03/01/2017 11:06:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,2626,N,CLARK ST,1935,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,11,4,3,41.9303060019,-87.6438237686,POINT (-87.643823768642 41.930306001922)
f10076d0401cd3cdf24235404257176f2d674a544a96d46cb5f86adb700f34f17334928875d0002158dd13972f17965b88552595ac922bc2d85f0ab2e098e409,,03/01/2017 08:35:00 AM,0,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",03/01/2017 08:39:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1105,E,75TH ST,624,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,8,4,3,41.758546389,-87.5978250013,POINT (-87.597825001335 41.758546388985)
100a978a026117a03293fe0dd7a07c6a75e3ba9ae87333849b6f7ac4e80fc9e2f006d019a226b36e331f1080cb7005010392d0b6269fa6fa89301ee5af143087,,02/23/2017 09:00:00 PM,35,TRAFFIC SIGNAL,NOT FUNCTIONING,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,02/27/2017 01:00:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,200,N,STATE ST,111,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,21,5,2,41.8857746413,-87.6280874811,POINT (-87.628087481118 41.885774641252)
f597397edd0f7653a6b156bb1f9f87ed9acb0fcc6083607875430bc128a136b68c8cb700348c3b60e098cd97de9fd38daa3eae7163b2855524110bda658c92b0,,02/13/2017 12:40:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",02/13/2017 01:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2310,W,LOGAN BLVD,1432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,12,2,2,41.9302954586,-87.6858187416,POINT (-87.685818741592 41.930295458606)
de57e50f7847e61bae251aee7a1e8aff7ced78e1ed1385b70043a249ac8bc8878f6b4da07741e7e53baad36b427c20491f8f4ba86b133d7ceffa1379403bb472,,02/08/2017 12:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",02/08/2017 01:05:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2323,W,LAWRENCE AVE,1911,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,12,4,2,41.9685265671,-87.687392897,POINT (-87.68739289704 41.968526567099)
c47c413f0322af57c6138d676727785417ed29f8c67aa682d7280d545f2745ea9fda6e26ffac8dbc2fd1b6a1a466c235eef829bacf6bb700e392f81897c61db8,,02/08/2017 08:48:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,02/08/2017 11:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,190,N,CANAL ST,121,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,8,4,2,41.8856595195,-87.6400041425,POINT (-87.64000414249 41.885659519466)
3673faebd23dca9871939520bb39b82e63cf4101ef282d43707eaa93f1225fd7765baab1959964b1419ca89f86d07fd386760c3dd372770e8fc9cc6e4e3b700d,,02/01/2017 04:00:00 PM,30,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,02/01/2017 04:25:00 PM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,4400,N,SHERIDAN RD,1914,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,3,16,4,2,41.9618230715,-87.6548960832,POINT (-87.654896083223 41.961823071539)
d02c7512bae9d04ea9884a6ac62908610b700c5ba0fd392a0954c997bf37b6d6df6cad29dab032f3fd5698d0fe2e023adf3fc3e3c2a2208ad2748c6ad985e70c,,01/22/2017 09:38:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/22/2017 10:20:00 AM,FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,1352,W,WEBSTER AVE,1811,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,9,1,1,41.9217320732,-87.662887421,POINT (-87.662887421038 41.921732073161)
ad8005feb10b700c6e933d1d1835e97e22b6e6680f0af3046de5029cbbd1ce583fd06e010ffff9ddb7e989b1e225390791d10cd5ef1b7666cce5a3ff5e1a3b3f,,01/17/2017 02:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/17/2017 03:10:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1914,W,POLK ST,1231,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,2,14,3,1,41.8716164289,-87.6744728278,POINT (-87.674472827809 41.871616428851)
ad89e9e3ba384a11559b22f73ee72946d3c1bc3d961a99db61753fb8c863e99a3822e39363028a988b700f507f89d4dde169e77b9e95e804e578ccf20495e64b,Y,01/05/2017 02:20:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,1,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/05/2017 05:44:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,4658,S,WESTERN AVE,922,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,14,5,1,41.8084697367,-87.6845733986,POINT (-87.684573398567 41.808469736745)
bf89b488ec21b0c6b2c76d0eaeb56594a021057e9b0f5f38714f0d9dccf6fc1d976d773bea5c94154833315c368076dfa7276abf4746644913ae0aaa18cb7008,,01/04/2017 03:31:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/04/2017 05:30:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,1570,N,DAMEN AVE,1424,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,1,15,4,1,41.9102789711,-87.6776170104,POINT (-87.677617010398 41.9102789711)
c4ad8fe1bc50343e26df820e9c1c0aaf28ee1836b700b6a3e4b8a164836aa6744c59f5b723c8845ca00219f72117b8c743cb041abb2f29348b014b107b339cea,,01/04/2017 10:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/04/2017 11:16:00 AM,UNABLE TO DETERMINE,IMPROPER LANE USAGE,1600,S,LAFLIN ST,1233,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,0,1,10,4,1,41.8595986977,-87.6639528849,POINT (-87.663952884885 41.859598697678)
